;year;pop;unit;name;canton;url;firstmention;notes
10868;1818;149;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10869;1850;195;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10870;1900;178;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10871;1950;175;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10872;1970;213;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10873;2000;197;Einw;Romont (BE);BE;/Articles/000273/?language=de;1311;
10874;1745;771;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10875;1798;1395;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10876;1837;1610;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10877;1850;1629;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10878;1900;1194;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10879;1950;1149;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10880;2000;732;Einw;Romoos;LU;/Articles/000589/?language=de;1084;
10881;1850;378;Einw;Ronco sopra Ascona;TI;/Articles/002119/?language=de;1264;"undefined
weird post-1850 units:  (34% deutschsprachig)"
10882;1900;257;Einw;Ronco sopra Ascona;TI;/Articles/002119/?language=de;1264;"undefined
weird post-1850 units:  (34% deutschsprachig)"
10883;1950;540;Einw;Ronco sopra Ascona;TI;/Articles/002119/?language=de;1264;"undefined
weird post-1850 units:  (34% deutschsprachig)"
10884;1980;745;Einw;Ronco sopra Ascona;TI;/Articles/002119/?language=de;1264;"undefined
weird post-1850 units:  (34% deutschsprachig)"
10885;2000;659;Einw;Ronco sopra Ascona;TI;/Articles/002119/?language=de;1264;"undefined
weird post-1850 units:  (34% deutschsprachig)"
10886;1456;140;Einw;Root;LU;/Articles/000628/?language=de;1236;
10887;1695;330;Einw;Root;LU;/Articles/000628/?language=de;1236;
10888;1784;1010;Einw;Root;LU;/Articles/000628/?language=de;1236;
10889;1798;646;Einw;Root;LU;/Articles/000628/?language=de;1236;
10890;1850;1044;Einw;Root;LU;/Articles/000628/?language=de;1236;
10891;1870;952;Einw;Root;LU;/Articles/000628/?language=de;1236;
10892;1900;1516;Einw;Root;LU;/Articles/000628/?language=de;1236;
10893;1950;2095;Einw;Root;LU;/Articles/000628/?language=de;1236;
10894;2000;3625;Einw;Root;LU;/Articles/000628/?language=de;1236;
10895;1634;252;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10896;1771;417;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10897;1836;636;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10898;1850;916;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10899;1900;1324;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10900;1950;1069;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10901;2000;2201;Einw;Rorbas;ZH;/Articles/000056/?language=de;980;
10902;1468;875;Einw;Rorschach;SG;/Articles/001327/?language=de;850;
10903;1850;1751;Einw;Rorschach;SG;/Articles/001327/?language=de;850;
10904;1900;9140;Einw;Rorschach;SG;/Articles/001327/?language=de;850;
10905;1950;11325;Einw;Rorschach;SG;/Articles/001327/?language=de;850;
10906;2000;8647;Einw;Rorschach;SG;/Articles/001327/?language=de;850;
10907;1468;105;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10908;1831;1108;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10909;1850;1075;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10910;1900;1785;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10911;1950;2705;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10912;2000;6483;Einw;Rorschacherberg;SG;/Articles/001328/?language=de;-1;
10913;1683;450;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10914;1773;331;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10915;1850;186;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10916;1900;181;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10917;1950;117;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10918;1980;51;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10919;2000;132;Einw;Rossa;GR;/Articles/001553/?language=de;1088;
10920;1818;138;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10921;1850;185;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10922;1900;192;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10923;1910;250;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10924;1950;248;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10925;2000;501;Einw;Rossemaison;JU;/Articles/002948/?language=de;1462;
10926;1764;909;Einw;Röthenbach im Emmental;BE;/Articles/000514/?language=de;546;
10927;1850;1701;Einw;Röthenbach im Emmental;BE;/Articles/000514/?language=de;546;
10928;1900;1525;Einw;Röthenbach im Emmental;BE;/Articles/000514/?language=de;546;
10929;1950;1451;Einw;Röthenbach im Emmental;BE;/Articles/000514/?language=de;546;
10930;2000;1262;Einw;Röthenbach im Emmental;BE;/Articles/000514/?language=de;546;
10931;1695;730;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10932;1798;837;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10933;1816;1198;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10934;1850;1341;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10935;1900;1301;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10936;1950;2171;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10937;2000;6239;Einw;Rothenburg;LU;/Articles/000611/?language=de;1130;
10938;1680;351;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10939;1798;521;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10940;1850;844;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10941;1900;647;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10942;1950;574;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10943;2000;692;Einw;Rothenfluh;BL;/Articles/001234/?language=de;1196;
10944;1850;925;Einw;Rothenthurm;SZ;/Articles/000734/?language=de;1487;
10945;1900;964;Einw;Rothenthurm;SZ;/Articles/000734/?language=de;1487;
10946;1950;970;Einw;Rothenthurm;SZ;/Articles/000734/?language=de;1487;
10947;1980;1321;Einw;Rothenthurm;SZ;/Articles/000734/?language=de;1487;
10948;2000;2089;Einw;Rothenthurm;SZ;/Articles/000734/?language=de;1487;
10949;1653;600;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10950;1764;1121;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10951;1850;2620;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10952;1900;2846;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10953;1950;4219;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10954;2000;6869;Einw;Rothrist;AG;/Articles/001821/?language=de;1262;
10955;1803;257;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10956;1850;378;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10957;1888;300;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10958;1900;403;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10959;1950;274;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10960;2000;806;Einw;Rottenschwil;AG;/Articles/001793/?language=de;1281;
10961;1802;749;Einw;Roveredo (GR);GR;/Articles/001562/?language=de;1219;
10962;1850;1084;Einw;Roveredo (GR);GR;/Articles/001562/?language=de;1219;
10963;1900;1136;Einw;Roveredo (GR);GR;/Articles/001562/?language=de;1219;
10964;1950;1846;Einw;Roveredo (GR);GR;/Articles/001562/?language=de;1219;
10965;2000;2108;Einw;Roveredo (GR);GR;/Articles/001562/?language=de;1219;
10966;1591;62;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10967;1801;396;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10968;1850;384;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10969;1900;375;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10970;1950;376;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10971;1960;347;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10972;2000;673;Einw;Rovio;TI;/Articles/002204/?language=de;852;
10973;1764;693;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10974;1850;1413;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10975;1900;1466;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10976;1950;1789;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10977;1990;3169;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10978;2000;2502;Einw;Rubigen;BE;/Articles/000371/?language=de;1267;
10979;1764;1171;Einw;Rüderswil;BE;/Articles/000515/?language=de;1139;
10980;1850;2533;Einw;Rüderswil;BE;/Articles/000515/?language=de;1139;
10981;1900;2370;Einw;Rüderswil;BE;/Articles/000515/?language=de;1139;
10982;1950;2328;Einw;Rüderswil;BE;/Articles/000515/?language=de;1139;
10983;2000;2258;Einw;Rüderswil;BE;/Articles/000515/?language=de;1139;
10984;1771;300;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10985;1836;652;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10986;1850;704;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10987;1900;514;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10988;1950;370;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10989;2000;616;Einw;Rüdlingen;SH;/Articles/001280/?language=de;827;
10990;1850;434;Einw;Rudolfstetten-Friedlisberg;AG;/Articles/001674/?language=de;1184;
10991;1900;438;Einw;Rudolfstetten-Friedlisberg;AG;/Articles/001674/?language=de;1184;
10992;1950;755;Einw;Rudolfstetten-Friedlisberg;AG;/Articles/001674/?language=de;1184;
10993;1970;2384;Einw;Rudolfstetten-Friedlisberg;AG;/Articles/001674/?language=de;1184;
10994;2000;3738;Einw;Rudolfstetten-Friedlisberg;AG;/Articles/001674/?language=de;1184;
10995;1764;186;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
10996;1850;476;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
10997;1900;518;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
10998;1950;763;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
10999;1980;1959;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
11000;2000;2094;Einw;Rüdtligen-Alchenflüh;BE;/Articles/000257/?language=de;1241;
11001;1278;265;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11002;1368;240;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11003;1425;195;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11004;1850;641;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11005;1900;615;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11006;1950;671;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11007;2000;525;Einw;Rue;FR;/Articles/000877/?language=de;1152;"undefined
weird post-1850 units:  (Blessens: 1990 89 Einw"
11008;1764;1545;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11009;1850;3156;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11010;1900;2722;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11011;1950;2220;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11012;1980;1739;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11013;2000;1939;Einw;Rüeggisberg;BE;/Articles/000503/?language=de;1075;
11014;1764;959;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11015;1850;2294;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11016;1900;2567;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11017;1950;2902;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11018;1980;2611;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11019;2000;2935;Einw;Rüegsau;BE;/Articles/000552/?language=de;1139;
11020;1764;97;Einw;Rumendingen;BE;/Articles/000258/?language=de;886;
11021;1850;146;Einw;Rumendingen;BE;/Articles/000258/?language=de;886;
11022;1900;146;Einw;Rumendingen;BE;/Articles/000258/?language=de;886;
11023;1950;209;Einw;Rumendingen;BE;/Articles/000258/?language=de;886;
11024;2000;136;Einw;Rumendingen;BE;/Articles/000258/?language=de;886;
11025;1850;269;Einw;Rümikon;AG;/Articles/001845/?language=de;1113;
11026;1900;199;Einw;Rümikon;AG;/Articles/001845/?language=de;1113;
11027;1950;193;Einw;Rümikon;AG;/Articles/001845/?language=de;1113;
11028;2000;227;Einw;Rümikon;AG;/Articles/001845/?language=de;1113;
11029;1764;301;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11030;1850;471;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11031;1900;353;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11032;1910;323;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11033;1950;391;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11034;2000;455;Einw;Rumisberg;BE;/Articles/000573/?language=de;550;
11035;1634;558;Einw;Rümlang;ZH;/Articles/000077/?language=de;924;
11036;1850;904;Einw;Rümlang;ZH;/Articles/000077/?language=de;924;
11037;1900;1029;Einw;Rümlang;ZH;/Articles/000077/?language=de;924;
11038;1950;1744;Einw;Rümlang;ZH;/Articles/000077/?language=de;924;
11039;2000;5552;Einw;Rümlang;ZH;/Articles/000077/?language=de;924;
11040;1764;239;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11041;1850;480;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11042;1900;386;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11043;1950;361;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11044;1960;332;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11045;2000;448;Einw;Rümligen;BE;/Articles/000504/?language=de;1075;
11046;1680;121;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11047;1798;173;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11048;1850;237;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11049;1900;210;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11050;1950;219;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11051;2000;321;Einw;Rümlingen;BL;/Articles/001235/?language=de;1358;
11052;1680;173;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11053;1743;227;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11054;1798;319;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11055;1837;460;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11056;1850;516;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11057;1900;589;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11058;1950;492;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11059;2000;705;Einw;Rünenberg;BL;/Articles/001236/?language=de;1101;
11060;1764;308;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11061;1798;576;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11062;1850;993;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11063;1900;1095;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11064;1950;1998;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11065;1970;2947;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11066;2000;3770;Einw;Rupperswil;AG;/Articles/001771/?language=de;1173;
11067;1860;2263;Einw;Rüschegg;BE;/Articles/000482/?language=de;714;
11068;1900;2318;Einw;Rüschegg;BE;/Articles/000482/?language=de;714;
11069;1950;1872;Einw;Rüschegg;BE;/Articles/000482/?language=de;714;
11070;1980;1274;Einw;Rüschegg;BE;/Articles/000482/?language=de;714;
11071;2000;1628;Einw;Rüschegg;BE;/Articles/000482/?language=de;714;
11072;1467;200;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11073;1671;515;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11074;1836;825;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11075;1850;909;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11076;1900;1567;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11077;1950;3316;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11078;2000;4858;Einw;Rüschlikon;ZH;/Articles/000102/?language=de;1153;
11079;1412;200;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11080;1518;150;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11081;1850;283;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11082;1900;280;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11083;1950;313;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11084;2000;392;Einw;Russin;GE;/Articles/002919/?language=de;1100;
11085;1695;1440;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11086;1798;2531;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11087;1850;4340;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11088;1900;3928;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11089;1950;4767;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11090;2000;6262;Einw;Ruswil;LU;/Articles/000650/?language=de;1233;
11091;1801;1448;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11092;1813;1655;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11093;1850;1768;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11094;1900;1997;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11095;1950;2028;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11096;2000;2915;Einw;Rüte;AI;/Articles/001315/?language=de;1204;
11097;1837;1438;Einw;Rüthi (SG);SG;/Articles/001345/?language=de;820;
11098;1850;1500;Einw;Rüthi (SG);SG;/Articles/001345/?language=de;820;
11099;1900;1193;Einw;Rüthi (SG);SG;/Articles/001345/?language=de;820;
11100;1950;1570;Einw;Rüthi (SG);SG;/Articles/001345/?language=de;820;
11101;2000;1967;Einw;Rüthi (SG);SG;/Articles/001345/?language=de;820;
11102;1764;349;Einw;Rüti bei Büren;BE;/Articles/000236/?language=de;1185;
11103;1850;641;Einw;Rüti bei Büren;BE;/Articles/000236/?language=de;1185;
11104;1900;636;Einw;Rüti bei Büren;BE;/Articles/000236/?language=de;1185;
11105;1950;810;Einw;Rüti bei Büren;BE;/Articles/000236/?language=de;1185;
11106;2000;898;Einw;Rüti bei Büren;BE;/Articles/000236/?language=de;1185;
11107;1764;106;Einw;Rüti bei Lyssach;BE;/Articles/000259/?language=de;1341;
11108;1850;132;Einw;Rüti bei Lyssach;BE;/Articles/000259/?language=de;1341;
11109;1900;128;Einw;Rüti bei Lyssach;BE;/Articles/000259/?language=de;1341;
11110;1950;102;Einw;Rüti bei Lyssach;BE;/Articles/000259/?language=de;1341;
11111;2000;156;Einw;Rüti bei Lyssach;BE;/Articles/000259/?language=de;1341;
11112;1634;139;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11113;1764;701;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11114;1850;1292;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11115;1900;4796;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11116;1950;6647;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11117;1970;9546;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11118;2000;10804;Einw;Rüti (ZH,;ZH;/Articles/000090/?language=de;950;
11119;1764;381;Einw;Rütschelen;BE;/Articles/000203/?language=de;1273;
11120;1850;852;Einw;Rütschelen;BE;/Articles/000203/?language=de;1273;
11121;1900;688;Einw;Rütschelen;BE;/Articles/000203/?language=de;1273;
11122;1950;556;Einw;Rütschelen;BE;/Articles/000203/?language=de;1273;
11123;2000;530;Einw;Rütschelen;BE;/Articles/000203/?language=de;1273;
11124;1798;294;Einw;Rüttenen;SO;/Articles/001157/?language=de;1474;
11125;1850;502;Einw;Rüttenen;SO;/Articles/001157/?language=de;1474;
11126;1900;770;Einw;Rüttenen;SO;/Articles/001157/?language=de;1474;
11127;1950;1286;Einw;Rüttenen;SO;/Articles/001157/?language=de;1474;
11128;2000;1410;Einw;Rüttenen;SO;/Articles/001157/?language=de;1474;
11129;1764;2939;Einw;Saanen;BE;/Articles/000479/?language=de;1228;
11130;1850;3629;Einw;Saanen;BE;/Articles/000479/?language=de;1228;
11131;1900;3690;Einw;Saanen;BE;/Articles/000479/?language=de;1228;
11132;1950;4899;Einw;Saanen;BE;/Articles/000479/?language=de;1228;
11133;2000;6914;Einw;Saanen;BE;/Articles/000479/?language=de;1228;
11134;1850;147;Einw;Saas-Almagell;VS;/Articles/002810/?language=de;1291;
11135;1900;190;Einw;Saas-Almagell;VS;/Articles/002810/?language=de;1291;
11136;1950;335;Einw;Saas-Almagell;VS;/Articles/002810/?language=de;1291;
11137;2000;397;Einw;Saas-Almagell;VS;/Articles/002810/?language=de;1291;
11138;1850;162;Einw;Saas-Balen;VS;/Articles/002811/?language=de;1304;
11139;1900;215;Einw;Saas-Balen;VS;/Articles/002811/?language=de;1304;
11140;1950;414;Einw;Saas-Balen;VS;/Articles/002811/?language=de;1304;
11141;2000;397;Einw;Saas-Balen;VS;/Articles/002811/?language=de;1304;
11142;1850;233;Einw;Saas-Fee;VS;/Articles/002812/?language=de;1304;
11143;1900;280;Einw;Saas-Fee;VS;/Articles/002812/?language=de;1304;
11144;1950;504;Einw;Saas-Fee;VS;/Articles/002812/?language=de;1304;
11145;2000;1454;Einw;Saas-Fee;VS;/Articles/002812/?language=de;1304;
11146;1850;247;Einw;Saas-Grund;VS;/Articles/002813/?language=de;1438;
11147;1900;429;Einw;Saas-Grund;VS;/Articles/002813/?language=de;1438;
11148;1950;564;Einw;Saas-Grund;VS;/Articles/002813/?language=de;1438;
11149;2000;1167;Einw;Saas-Grund;VS;/Articles/002813/?language=de;1438;
11150;1799;1250;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11151;1837;1358;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11152;1850;1506;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11153;1880;1701;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11154;1900;1628;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11155;1950;2423;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11156;2000;4305;Einw;Sachseln;OW;/Articles/000745/?language=de;1173;
11157;1764;506;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11158;1798;713;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11159;1850;1200;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11160;1900;1347;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11161;1950;1919;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11162;2000;3128;Einw;Safenwil;AG;/Articles/001822/?language=de;924;
11163;1764;255;Einw;Safnern;BE;/Articles/000449/?language=de;1251;
11164;1850;504;Einw;Safnern;BE;/Articles/000449/?language=de;1251;
11165;1900;605;Einw;Safnern;BE;/Articles/000449/?language=de;1251;
11166;1950;712;Einw;Safnern;BE;/Articles/000449/?language=de;1251;
11167;2000;1779;Einw;Safnern;BE;/Articles/000449/?language=de;1251;
11168;1750;1195;Einw;Sagne, La;NE;/Articles/002839/?language=de;1332;
11169;1850;1800;Einw;Sagne, La;NE;/Articles/002839/?language=de;1332;
11170;1900;1565;Einw;Sagne, La;NE;/Articles/002839/?language=de;1332;
11171;1950;1057;Einw;Sagne, La;NE;/Articles/002839/?language=de;1332;
11172;2000;997;Einw;Sagne, La;NE;/Articles/002839/?language=de;1332;
11173;1803;399;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11174;1850;535;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11175;1900;405;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11176;1950;492;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11177;1970;383;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11178;2000;597;Einw;Sagogn;GR;/Articles/001444/?language=de;765;
11179;1818;311;Einw;Saicourt;BE;/Articles/000419/?language=de;1262;
11180;1850;456;Einw;Saicourt;BE;/Articles/000419/?language=de;1262;
11181;1900;802;Einw;Saicourt;BE;/Articles/000419/?language=de;1262;
11182;1950;1140;Einw;Saicourt;BE;/Articles/000419/?language=de;1262;
11183;2000;673;Einw;Saicourt;BE;/Articles/000419/?language=de;1262;
11184;1356;215;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11185;1792;136;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11186;1850;208;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11187;1900;422;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11188;1950;788;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11189;2000;1519;Einw;Saillon;VS;/Articles/002735/?language=de;1052;
11190;1811;446;Einw;Saint-Aubin (FR);FR;/Articles/000837/?language=de;1056;
11191;1850;605;Einw;Saint-Aubin (FR);FR;/Articles/000837/?language=de;1056;
11192;1900;598;Einw;Saint-Aubin (FR);FR;/Articles/000837/?language=de;1056;
11193;1950;617;Einw;Saint-Aubin (FR);FR;/Articles/000837/?language=de;1056;
11194;2000;1027;Einw;Saint-Aubin (FR);FR;/Articles/000837/?language=de;1056;
11195;1750;597;Einw;Saint-Blaise;NE;/Articles/002854/?language=de;1011;
11196;1850;1014;Einw;Saint-Blaise;NE;/Articles/002854/?language=de;1011;
11197;1900;1650;Einw;Saint-Blaise;NE;/Articles/002854/?language=de;1011;
11198;1950;1859;Einw;Saint-Blaise;NE;/Articles/002854/?language=de;1011;
11199;2000;3117;Einw;Saint-Blaise;NE;/Articles/002854/?language=de;1011;
11200;1818;307;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11201;1850;463;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11202;1870;562;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11203;1900;394;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11204;1950;343;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11205;2000;212;Einw;Saint-Brais;JU;/Articles/002972/?language=de;1275;
11206;1802;321;Einw;Saint-Gingolph;VS;/Articles/008414/?language=de;1153;
11207;1850;627;Einw;Saint-Gingolph;VS;/Articles/008414/?language=de;1153;
11208;1900;660;Einw;Saint-Gingolph;VS;/Articles/008414/?language=de;1153;
11209;1950;801;Einw;Saint-Gingolph;VS;/Articles/008414/?language=de;1153;
11210;2000;773;Einw;Saint-Gingolph;VS;/Articles/008414/?language=de;1153;
