year;pop;unit;name;canton_x;url;firstmention;notes;place;zipcode;zusatzziffer;commune;bfsnr;canton_y;X;Y;language
1635;346.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1764;427.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1850;619.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1900;848.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1930;704.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1950;791.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1960;858.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
2000;1123.0;Einw;Erlach;BE;/Articles/000281/?language=de;1185.0;;Erlach;[3235];0.0;Erlach;492.0;BE;7.095;47.042;de
1764;682.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
1850;1370.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
1900;1518.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
1910;1298.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
1950;1475.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
2000;1802.0;Einw;Erlenbach im Simmental;BE;/Articles/000461/?language=de;1180.0;;Erlenbach im Simmental;[3762];0.0;Erlenbach im Simmental;763.0;BE;7.5520000000000005;46.661;de
1400;200.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1764;682.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1850;978.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1888;944.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1900;1207.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1910;1510.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1950;3448.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1970;4523.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1990;4377.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
2000;4609.0;Einw;Erlenbach (ZH);ZH;/Articles/000106/?language=de;981.0;;Erlenbach ZH;[8703];0.0;Erlenbach (ZH);151.0;ZH;8.592;47.302;de
1764;433.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
1803;523.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
1850;930.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
1900;1161.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
1950;1679.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
1970;2690.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
2000;3286.0;Einw;Erlinsbach (AG);AG;/Articles/001624/?language=de;1070.0;;Erlinsbach;[5018];0.0;Erlinsbach (AG);4005.0;AG;8.01;47.407;de
2010;3192.0;Einw;Erlinsbach (SO);SO;/Articles/049442/?language=de;2006.0;no data fusion;Erlinsbach SO;[5015];0.0;Erlinsbach (SO);2503.0;SO;8.001;47.401;de
1678;411.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
1798;566.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
1850;709.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
1900;571.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
1950;619.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
2000;746.0;Einw;Ermensee;LU;/Articles/000596/?language=de;1036.0;;Ermensee;[6294];0.0;Ermensee;1025.0;LU;8.243;47.228;de
1850;414.0;Einw;Ernen;VS;/Articles/002686/?language=de;1214.0;;Ernen;[3995];0.0;Ernen;6056.0;VS;8.144;46.398999999999994;de
1900;355.0;Einw;Ernen;VS;/Articles/002686/?language=de;1214.0;;Ernen;[3995];0.0;Ernen;6056.0;VS;8.144;46.398999999999994;de
1950;299.0;Einw;Ernen;VS;/Articles/002686/?language=de;1214.0;;Ernen;[3995];0.0;Ernen;6056.0;VS;8.144;46.398999999999994;de
2000;385.0;Einw;Ernen;VS;/Articles/002686/?language=de;1214.0;;Ernen;[3995];0.0;Ernen;6056.0;VS;8.144;46.398999999999994;de
1739;407.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
1798;476.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
1850;594.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
1900;465.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
1950;714.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
2000;931.0;Einw;Erschwil;SO;/Articles/001179/?language=de;1147.0;;Erschwil;[4228];0.0;Erschwil;2615.0;SO;7.537000000000001;47.373000000000005;de
1764;409.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
1850;1149.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
1870;1283.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
1900;1113.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
1950;1194.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
2000;1483.0;Einw;Ersigen;BE;/Articles/000242/?language=de;1112.0;;Ersigen;[3423];0.0;Ersigen;405.0;BE;7.593;47.096000000000004;de
1743;614.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1799;700.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1850;916.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1880;1184.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1900;2416.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1910;3149.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1950;3747.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1970;4516.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
2000;3933.0;Einw;Erstfeld;UR;/Articles/000695/?language=de;1258.0;;Erstfeld;[6472];0.0;Erstfeld;1206.0;UR;8.65;46.82;de
1695;400.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1798;1097.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1816;790.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1850;1229.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1900;1204.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1950;1656.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
2000;2966.0;Einw;Eschenbach (LU);LU;/Articles/000597/?language=de;1108.0;;Eschenbach LU;[6274];0.0;Eschenbach (LU);1026.0;LU;8.32;47.133;de
1611;610.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1743;1105.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1825;1690.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1850;1961.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1900;2117.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1950;2560.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
2000;5083.0;Einw;Eschenbach (SG);SG;/Articles/001367/?language=de;775.0;;Eschenbach SG;[8733];0.0;Eschenbach (SG);3342.0;SG;8.92;47.24;de
1629;114.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
1850;208.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
1900;295.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
1950;328.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
1980;312.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
2000;356.0;Einw;Eschert;BE;/Articles/000409/?language=de;1179.0;;Eschert;[2743];0.0;Eschert;692.0;BE;7.399;47.276;fr
1695;450.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1798;622.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1850;1015.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1900;707.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1950;920.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1970;1062.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1990;1509.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
2000;1735.0;Einw;Ettiswil;LU;/Articles/000667/?language=de;1070.0;"1695 daten ohne Berghöfe (=fermes de montagne)
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Ettiswil;[6218];0.0;Ettiswil;1128.0;LU;8.014;47.148999999999994;de
1684;200.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1798;301.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1829;408.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1850;546.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1900;490.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1950;567.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
2000;783.0;Einw;Etziken;SO;/Articles/001126/?language=de;1252.0;;Etziken;[4554];0.0;Etziken;2518.0;SO;7.647;47.18899999999999;de
1770;150.0;Einw;Evilard;BE;/Articles/000223/?language=de;1300.0;;Evilard;[2533];0.0;Evilard;372.0;BE;7.24;47.15;fr
1850;365.0;Einw;Evilard;BE;/Articles/000223/?language=de;1300.0;;Evilard;[2533];0.0;Evilard;372.0;BE;7.24;47.15;fr
1900;560.0;Einw;Evilard;BE;/Articles/000223/?language=de;1300.0;;Evilard;[2533];0.0;Evilard;372.0;BE;7.24;47.15;fr
1950;1112.0;Einw;Evilard;BE;/Articles/000223/?language=de;1300.0;;Evilard;[2533];0.0;Evilard;372.0;BE;7.24;47.15;fr
2000;2376.0;Einw;Evilard;BE;/Articles/000223/?language=de;1300.0;;Evilard;[2533];0.0;Evilard;372.0;BE;7.24;47.15;fr
1850;655.0;Einw;Evionnaz;VS;/Articles/002770/?language=de;1263.0;;Evionnaz;[1902];0.0;Evionnaz;6213.0;VS;7.024;46.178000000000004;fr
1900;929.0;Einw;Evionnaz;VS;/Articles/002770/?language=de;1263.0;;Evionnaz;[1902];0.0;Evionnaz;6213.0;VS;7.024;46.178000000000004;fr
1950;713.0;Einw;Evionnaz;VS;/Articles/002770/?language=de;1263.0;;Evionnaz;[1902];0.0;Evionnaz;6213.0;VS;7.024;46.178000000000004;fr
2000;930.0;Einw;Evionnaz;VS;/Articles/002770/?language=de;1263.0;;Evionnaz;[1902];0.0;Evionnaz;6213.0;VS;7.024;46.178000000000004;fr
1850;1040.0;Einw;Evolène;VS;/Articles/002704/?language=de;1250.0;;Evolène;[1983];0.0;Evolène;6083.0;VS;7.494;46.111000000000004;fr
1900;1208.0;Einw;Evolène;VS;/Articles/002704/?language=de;1250.0;;Evolène;[1983];0.0;Evolène;6083.0;VS;7.494;46.111000000000004;fr
1910;1300.0;Einw;Evolène;VS;/Articles/002704/?language=de;1250.0;;Evolène;[1983];0.0;Evolène;6083.0;VS;7.494;46.111000000000004;fr
1950;1315.0;Einw;Evolène;VS;/Articles/002704/?language=de;1250.0;;Evolène;[1983];0.0;Evolène;6083.0;VS;7.494;46.111000000000004;fr
2000;1522.0;Einw;Evolène;VS;/Articles/002704/?language=de;1250.0;;Evolène;[1983];0.0;Evolène;6083.0;VS;7.494;46.111000000000004;fr
1764;324.0;Einw;Fahrni;BE;/Articles/000524/?language=de;1299.0;;Fahrni b. Thun;[3617];0.0;Fahrni;925.0;BE;7.6579999999999995;46.798;de
1850;766.0;Einw;Fahrni;BE;/Articles/000524/?language=de;1299.0;;Fahrni b. Thun;[3617];0.0;Fahrni;925.0;BE;7.6579999999999995;46.798;de
1900;686.0;Einw;Fahrni;BE;/Articles/000524/?language=de;1299.0;;Fahrni b. Thun;[3617];0.0;Fahrni;925.0;BE;7.6579999999999995;46.798;de
1950;722.0;Einw;Fahrni;BE;/Articles/000524/?language=de;1299.0;;Fahrni b. Thun;[3617];0.0;Fahrni;925.0;BE;7.6579999999999995;46.798;de
2000;715.0;Einw;Fahrni;BE;/Articles/000524/?language=de;1299.0;;Fahrni b. Thun;[3617];0.0;Fahrni;925.0;BE;7.6579999999999995;46.798;de
1693;260.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
1798;529.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
1850;782.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
1900;1019.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
1950;1052.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
2000;1653.0;Einw;Fahrwangen;AG;/Articles/001761/?language=de;1354.0;;Fahrwangen;[5615];0.0;Fahrwangen;4196.0;AG;8.242;47.295;de
1809;390.0;Einw;Fahy;JU;/Articles/002992/?language=de;1177.0;;Fahy;[2916];0.0;Fahy;6789.0;JU;6.949;47.418;fr
1850;549.0;Einw;Fahy;JU;/Articles/002992/?language=de;1177.0;;Fahy;[2916];0.0;Fahy;6789.0;JU;6.949;47.418;fr
1900;492.0;Einw;Fahy;JU;/Articles/002992/?language=de;1177.0;;Fahy;[2916];0.0;Fahy;6789.0;JU;6.949;47.418;fr
1950;524.0;Einw;Fahy;JU;/Articles/002992/?language=de;1177.0;;Fahy;[2916];0.0;Fahy;6789.0;JU;6.949;47.418;fr
2000;386.0;Einw;Fahy;JU;/Articles/002992/?language=de;1177.0;;Fahy;[2916];0.0;Fahy;6789.0;JU;6.949;47.418;fr
1567;247.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1639;255.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1745;383.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1850;704.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1880;1293.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1900;860.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1950;1173.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1970;1866.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
2000;1548.0;Einw;Faido;TI;/Articles/002076/?language=de;1171.0;;Faido;[6760];0.0;Faido;5072.0;TI;8.798;46.479;it
1850;415.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
1900;322.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
1930;289.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
1950;370.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
1970;309.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
2000;504.0;Einw;Falera;GR;/Articles/001435/?language=de;765.0;;Falera;[7153];0.0;Falera;3572.0;GR;9.232000000000001;46.8;rm
1634;284.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1799;632.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1850;848.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1900;696.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1950;866.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1970;4260.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1990;6489.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
2000;6423.0;Einw;Fällanden;ZH;/Articles/000130/?language=de;820.0;;Fällanden;[8117];0.0;Fällanden;193.0;ZH;8.638;47.371;de
1764;124.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1850;268.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1880;309.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1900;274.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1941;168.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1950;189.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
2000;221.0;Einw;Farnern;BE;/Articles/000561/?language=de;1329.0;;Farnern;[4539];2.0;Farnern;975.0;BE;7.617999999999999;47.266999999999996;de
1467;190.0;Einw;Fehraltorf;ZH;/Articles/000117/?language=de;1265.0;;Fehraltorf;[8320];0.0;Fehraltorf;172.0;ZH;8.752;47.387;de
1634;341.0;Einw;Fehraltorf;ZH;/Articles/000117/?language=de;1265.0;;Fehraltorf;[8320];0.0;Fehraltorf;172.0;ZH;8.752;47.387;de
