name;canton;url;firstmention;hab_year;notes
Köniz;BE;/Articles/000213/?language=de;1011.0;[{'year': 1764, 'pop': 2115.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0121668447027854, 'next': 1850}, {'year': 1850, 'pop': 5984.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028119686728179, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 6886.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0156959877187826, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 10987.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0322825245817786, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 20742.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.027638650270572, 'previous': 1930, 'next': 1960}, {'year': 1960, 'pop': 27243.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082094187669377, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 37782.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];
Konolfingen;BE;/Articles/000360/?language=de;1148.0;[{'year': 1941, 'pop': 3343.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.009994172145723, 'next': 1950}, {'year': 1950, 'pop': 3656.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0046304906978907, 'previous': 1941, 'next': 2000}, {'year': 2000, 'pop': 4606.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];new gemeinde, no data before 1941
Koppigen;BE;/Articles/000250/?language=de;1139.0;[{'year': 1764, 'pop': 375.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.011610581201971, 'next': 1850}, {'year': 1850, 'pop': 1012.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0017054153668405, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 1102.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0068588785703123, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1551.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0057507622404125, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 2066.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Krattigen;BE;/Articles/000324/?language=de;1300.0;[{'year': 1764, 'pop': 289.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.008491243940749, 'next': 1850}, {'year': 1850, 'pop': 598.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9997983379551918, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 592.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0002684964453628, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 600.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998151363680467, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 589.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0101452645606996, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 882.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];
Krauchthal;BE;/Articles/000251/?language=de;1108.0;[{'year': 1764, 'pop': 877.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0111972755446408, 'next': 1850}, {'year': 1850, 'pop': 2285.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9985209551834014, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 2122.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9968684198880459, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1814.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062740842973825, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 2480.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Kriechenwil;BE;/Articles/000396/?language=de;1353.0;[{'year': 1764, 'pop': 199.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0105089945317625, 'next': 1850}, {'year': 1850, 'pop': 489.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9967236994394414, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 415.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987581361298027, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 390.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9950179839635811, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 371.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002502002223757, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 410.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];
Kriegstetten;SO;/Articles/001133/?language=de;1256.0;[{'year': 1800, 'pop': 75.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0183311614832864, 'next': 1850}, {'year': 1850, 'pop': 186.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.012137042186914, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 340.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0142261552259284, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 689.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0098721217957034, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1126.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Kriens;LU;/Articles/000622/?language=de;1814.0;[{'year': 1456, 'pop': 400.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0048786016030529, 'next': 1695}, {'year': 1695, 'pop': 1280.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041253938116788, 'previous': 1456, 'next': 1798}, {'year': 1798, 'pop': 1956.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0061680646923497, 'previous': 1695, 'next': 1850}, {'year': 1850, 'pop': 2693.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.015984475659307, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 5951.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0100696345244295, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 9821.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0363038232784525, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 14029.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.038196358019941, 'previous': 1950, 'next': 1970}, {'year': 1970, 'pop': 20409.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0064381773503543, 'previous': 1960, 'next': 2000}, {'year': 2000, 'pop': 24742.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Küblis;GR;/Articles/001577/?language=de;1351.0;[{'year': 1850, 'pop': 455.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998209361934945, 'next': 1900}, {'year': 1900, 'pop': 416.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0109190808732091, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 716.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0029592807284642, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 830.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Küsnacht (ZH);ZH;/Articles/000109/?language=de;1188.0;[{'year': 1467, 'pop': 622, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0032198467208395, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1634}, {'year': 1634, 'pop': 1064.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002131953550711, 'previous': 1467, 'next': 1799}, {'year': 1799, 'pop': 1512.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.009797522067781, 'previous': 1634, 'next': 1850}, {'year': 1850, 'pop': 2486.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062283131819807, 'previous': 1799, 'next': 1900}, {'year': 1900, 'pop': 3391.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0195317177873868, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 8920.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0067456879045873, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 12484.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Küssnacht (SZ);SZ;/Articles/000715/?language=de;840.0;[{'year': 1743, 'pop': 1506.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004961712195808, 'next': 1799}, {'year': 1799, 'pop': 1987.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0066632489537954, 'previous': 1743, 'next': 1850}, {'year': 1850, 'pop': 2788.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004911978244853, 'previous': 1799, 'next': 1900}, {'year': 1900, 'pop': 3562.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0093762652810496, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 5680.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0127539723296668, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 10704.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Küttigen;AG;/Articles/001627/?language=de;1036.0;[{'year': 1764, 'pop': 682.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0118084862220138, 'next': 1803}, {'year': 1803, 'pop': 1078.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.011522371190958, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 1847.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001772453356092, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 2018.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0071491138292321, 'previous': 1850, 'next': 1910}, {'year': 1910, 'pop': 2167.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0036602298457027, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 2508.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.013995833943419, 'previous': 1910, 'next': 2000}, {'year': 2000, 'pop': 5025.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Laax;GR;/Articles/001438/?language=de;1290.0;[{'year': 1850, 'pop': 277.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0002154651489197, 'next': 1900}, {'year': 1900, 'pop': 280.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031694923571268, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 328.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0192210150404315, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 480.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0295526325728328, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1150.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Lachen;SZ;/Articles/000719/?language=de;519.0;[{'year': 1850, 'pop': 1506.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0053961852175344, 'next': 1900}, {'year': 1900, 'pop': 1971.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0113064270906362, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 3458.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0119792815871562, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 6272.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Laconnex;GE;/Articles/002909/?language=de;1225.0;[{'year': 1860, 'pop': 241.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0006149740975128, 'next': 1900}, {'year': 1900, 'pop': 247.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9975052515933115, 'previous': 1860, 'next': 1950}, {'year': 1950, 'pop': 218.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0039747154240444, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 236.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0279754079142447, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 540.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Lajoux (JU);JU;/Articles/002964/?language=de;1404.0;[{'year': 1818, 'pop': 477.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0056368500500932, 'next': 1850}, {'year': 1850, 'pop': 571.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0013222683772058, 'previous': 1818, 'next': 1900}, {'year': 1900, 'pop': 610.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9989918914106923, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 580.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0008774223605574, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 606.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lalden;VS;/Articles/002808/?language=de;1218.0;[{'year': 1802, 'pop': 90.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0090966306072666, 'next': 1850}, {'year': 1850, 'pop': 139.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0060576343008238, 'previous': 1802, 'next': 1900}, {'year': 1900, 'pop': 188.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.017290332976422, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 443.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0077285093840993, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 651.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lamone;TI;/Articles/002174/?language=de;854.0;[{'year': 1850, 'pop': 347.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0015532299344712, 'next': 1900}, {'year': 1900, 'pop': 375.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.007356794274034, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 541.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.045805522054849, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 1325.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0055431126003904, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1564.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Lampenberg;BL;/Articles/001251/?language=de;1226.0;[{'year': 1680, 'pop': 178.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041727228681954, 'next': 1834}, {'year': 1834, 'pop': 338.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0107394793603848, 'previous': 1680, 'next': 1850}, {'year': 1850, 'pop': 401.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9965875251359446, 'previous': 1834, 'next': 1900}, {'year': 1900, 'pop': 338.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987808535095917, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 318.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082266386354728, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 479.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lancy;GE;/Articles/002910/?language=de;1097.0;[{'year': 1400, 'pop': 197, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9952205483402342, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1482}, {'year': 1482, 'pop': 133, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9966815044251622, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'previous': 1400, 'next': 1518}, {'year': 1518, 'pop': 118, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051900061420216, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'previous': 1482, 'next': 1800}, {'year': 1800, 'pop': 508.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0085613419818742, 'previous': 1518, 'next': 1850}, {'year': 1850, 'pop': 778.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0182100518617514, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 1918.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0223499945462915, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 5792.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.030239115257404, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 25688.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Landeron, Le;NE;/Articles/003212/?language=de;1209.0;[{'year': 1750, 'pop': 591.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0053931693839384, 'next': 1850}, {'year': 1850, 'pop': 1012.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.006840062059532, 'previous': 1750, 'next': 1900}, {'year': 1900, 'pop': 1423.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0038449700668062, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1724.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0180987394462213, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 4227.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Landiswil;BE;/Articles/000361/?language=de;1277.0;[{'year': 1850, 'pop': 1021.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9970999609098675, 'next': 1900}, {'year': 1900, 'pop': 883.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9985693282769924, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 822.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954681965621911, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 655.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Landquart;GR;/Articles/008140/?language=de;1582.0;[];no data fusion
Langenbruck;BL;/Articles/001252/?language=de;1145.0;[{'year': 1585, 'pop': 260.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0023806644025068, 'next': 1763}, {'year': 1763, 'pop': 397.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0097949850132972, 'previous': 1585, 'next': 1850}, {'year': 1850, 'pop': 927.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9977196266000763, 'previous': 1763, 'next': 1900}, {'year': 1900, 'pop': 827.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033802391167073, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 979.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9927916538990476, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 788.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082644963965002, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 929.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Langendorf;SO;/Articles/001152/?language=de;1304.0;[{'year': 1798, 'pop': 324.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001704400791592, 'next': 1850}, {'year': 1850, 'pop': 354.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0225211739773339, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 1078.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0160766677862045, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 2393.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.007049282494416, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 3400.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Langenthal;BE;/Articles/000192/?language=de;861.0;[{'year': 1764, 'pop': 1327.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0084577403739445, 'next': 1850}, {'year': 1850, 'pop': 2738.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0083396939290739, 'previous': 1764, 'next': 1888}, {'year': 1888, 'pop': 3754.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0206763223808837, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 4799.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.012504429128481, 'previous': 1888, 'next': 1950}, {'year': 1950, 'pop': 8933.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0189643511404172, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 13007.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0026410020212182, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 14078.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Langnau am Albis;ZH;/Articles/000099/?language=de;1101.0;[{'year': 1467, 'pop': 65.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0094950060352803, 'next': 1634}, {'year': 1634, 'pop': 315.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0061353153929593, 'previous': 1467, 'next': 1671}, {'year': 1671, 'pop': 395.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0070423948434801, 'previous': 1634, 'next': 1725}, {'year': 1725, 'pop': 577.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001510579886781, 'previous': 1671, 'next': 1809}, {'year': 1809, 'pop': 655.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0196602717208663, 'previous': 1725, 'next': 1836}, {'year': 1836, 'pop': 1108.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0055339588238192, 'previous': 1809, 'next': 1850}, {'year': 1850, 'pop': 1197.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0094106319017027, 'previous': 1836, 'next': 1900}, {'year': 1900, 'pop': 1912.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9978290521528551, 'previous': 1850, 'next': 1941}, {'year': 1941, 'pop': 1749.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0303981606481245, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 2290.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.038543679012815, 'previous': 1941, 'next': 1970}, {'year': 1970, 'pop': 4879.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0100963444461468, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 6595.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];"undefined
weird post-1850 units: -70 Einw
weird post-1850 units: -70 Einw
weird post-1850 units: -70 Einw
weird post-1850 units: -70 Einw
weird post-1850 units: -70 Einw
weird post-1850 units: -70 Einw"
Langnau im Emmental;BE;/Articles/000512/?language=de;1139.0;[{'year': 1764, 'pop': 3046.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0040693221097348, 'next': 1798}, {'year': 1798, 'pop': 3497.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0083367094360556, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 5385.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0083694131743182, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 8169.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002171899380353, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 9105.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000094235699524, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 9148.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lantsch/Lenz;GR;/Articles/001416/?language=de;850.0;[{'year': 1710, 'pop': 215.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003547922091194, 'next': 1850}, {'year': 1850, 'pop': 353.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0005588516460573, 'previous': 1710, 'next': 1900}, {'year': 1900, 'pop': 363.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9995543984141009, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 355.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062601352813891, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 485.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lauenen;BE;/Articles/000478/?language=de;1296.0;[{'year': 1764, 'pop': 570.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0023249461742514, 'next': 1850}, {'year': 1850, 'pop': 696.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9944524624969538, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 527.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028305633512424, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 607.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0053855435854366, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 794.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
